customer_id,first_purchase,last_purchase,frequency,monetary,average_order_value,recency_days,tenure_days,r_score,f_score,m_score,rfm_score,business_segment,kmeans_cluster
12625,2011-01-24 13:27:00,2011-05-12 09:54:00,2,2683.8199999999997,1341.9099999999999,212,107,1,2,4,7,High Value,0
12626,2011-01-17 11:01:00,2011-11-16 16:06:00,9,6620.48,735.6088888888888,23,303,3,4,4,11,Loyal Customers,1
12627,2011-07-22 13:59:00,2011-11-29 12:07:00,7,4478.53,639.79,11,129,4,4,4,12,Champions,1
12628,2011-10-06 09:28:00,2011-12-05 13:15:00,3,786.46,262.15333333333336,4,60,4,3,3,10,Loyal Customers,1
12630,2011-10-27 10:41:00,2011-11-30 10:48:00,2,1270.88,635.44,10,34,4,2,3,9,New / Promising,1
12631,2011-10-13 13:53:00,2011-10-13 13:53:00,1,640.5,640.5,57,0,2,1,2,5,Other,0
12633,2011-02-25 08:44:00,2011-10-12 11:40:00,4,2163.98,540.995,59,229,2,3,4,9,At Risk,1
12635,2011-07-08 08:43:00,2011-09-11 11:04:00,2,1689.1799999999998,844.5899999999999,90,65,2,2,4,8,High Value,0
12637,2011-01-20 10:47:00,2011-10-03 13:46:00,8,6002.9,750.3625,67,256,2,4,4,10,At Risk,1
12638,2011-11-06 13:11:00,2011-11-06 13:11:00,1,671.69,671.69,33,0,3,1,3,7,New / Promising,0
12639,2011-04-15 12:48:00,2011-04-15 12:48:00,1,486.1,486.1,239,0,1,1,2,4,Other,0
12640,2011-09-19 12:01:00,2011-11-16 11:52:00,3,1174.5800000000002,391.5266666666667,24,57,3,3,3,9,Loyal Customers,1
12641,2011-08-16 13:26:00,2011-08-16 13:26:00,1,185.9,185.9,115,0,2,1,1,4,Other,0
12642,2011-08-24 09:23:00,2011-11-14 15:03:00,3,1013.26,337.75333333333333,25,82,3,3,3,9,Loyal Customers,1
12643,2011-01-11 11:48:00,2011-08-03 12:56:00,6,3344.6400000000003,557.44,128,204,2,4,4,10,At Risk,1
12644,2011-08-02 10:33:00,2011-08-02 10:33:00,1,477.91,477.91,130,0,2,1,2,5,Other,0
12645,2011-01-27 13:08:00,2011-11-06 12:38:00,4,1775.18,443.795,34,282,3,3,4,10,Loyal Customers,1
12646,2011-10-21 12:52:00,2011-12-05 10:14:00,2,1346.9699999999998,673.4849999999999,5,44,4,2,3,9,New / Promising,1
12647,2010-12-05 14:02:00,2011-11-17 12:56:00,12,3722.8199999999997,310.23499999999996,22,346,3,4,4,11,Loyal Customers,1
12648,2011-07-08 11:55:00,2011-07-08 11:55:00,1,318.05,318.05,155,0,1,1,2,4,Other,0
12649,2011-05-11 14:37:00,2011-08-24 14:41:00,3,623.51,207.83666666666667,107,105,2,3,2,7,At Risk,0
12650,2011-12-06 16:34:00,2011-12-06 16:34:00,1,314.44,314.44,3,0,4,1,2,7,New / Promising,0
12651,2011-01-09 12:46:00,2011-01-09 12:46:00,1,114.0,114.0,335,0,1,1,1,3,Other,0
12652,2011-01-12 15:00:00,2011-01-12 15:00:00,1,919.98,919.98,331,0,1,1,3,5,Other,0
12653,2011-02-16 10:53:00,2011-07-14 10:41:00,2,2209.85,1104.925,149,147,1,2,4,7,High Value,0
12654,2011-02-17 13:16:00,2011-11-29 10:10:00,5,601.98,120.396,11,284,4,3,2,9,Loyal Customers,1
12656,2011-04-20 09:20:00,2011-11-22 13:42:00,5,4051.17,810.234,17,216,4,3,4,11,Loyal Customers,1
12657,2011-09-22 11:40:00,2011-11-28 15:47:00,4,1643.18,410.795,11,67,4,3,3,10,Loyal Customers,1
12658,2011-11-21 10:22:00,2011-11-21 10:22:00,1,686.05,686.05,19,0,3,1,3,7,New / Promising,0
12659,2011-11-10 11:53:00,2011-11-10 11:53:00,1,91.68,91.68,30,0,3,1,1,5,New / Promising,0
12660,2011-11-28 13:26:00,2011-11-28 13:26:00,1,245.1,245.1,11,0,4,1,1,6,New / Promising,0
12662,2010-12-01 13:04:00,2011-12-09 11:59:00,11,3849.78,349.98,1,372,4,4,4,12,Champions,1
12664,2011-01-21 11:42:00,2011-12-01 17:07:00,9,4881.88,542.4311111111111,8,314,4,4,4,12,Champions,1
12665,2011-01-19 08:34:00,2011-01-19 08:34:00,1,63.0,63.0,325,0,1,1,1,3,Other,0
12667,2011-10-12 17:00:00,2011-10-12 17:00:00,1,620.13,620.13,58,0,2,1,2,5,Other,0
12668,2010-12-19 12:46:00,2011-11-28 10:56:00,4,3807.1499999999996,951.7874999999999,12,343,4,3,4,11,Loyal Customers,1
12669,2011-03-28 10:15:00,2011-07-12 09:54:00,3,2744.0299999999997,914.6766666666666,151,105,1,3,4,8,At Risk,0
12670,2011-04-21 10:16:00,2011-11-29 15:23:00,5,2996.0499999999997,599.2099999999999,10,222,4,3,4,11,Loyal Customers,1
12672,2011-01-14 09:20:00,2011-01-14 09:20:00,1,225.9,225.9,330,0,1,1,1,3,Other,0
12673,2011-01-17 11:46:00,2011-12-04 13:55:00,2,610.52,305.26,5,321,4,2,2,8,New / Promising,1
12674,2011-05-16 09:10:00,2011-11-01 12:12:00,4,1970.6,492.65,39,169,3,3,4,10,Loyal Customers,1
12676,2011-02-01 15:41:00,2011-11-15 12:25:00,6,1331.39,221.89833333333334,25,286,3,4,3,10,Loyal Customers,1
12678,2010-12-21 11:00:00,2011-10-28 13:04:00,12,17628.46,1469.0383333333332,42,311,3,4,4,11,Loyal Customers,1
12679,2011-03-01 12:26:00,2011-10-12 12:30:00,4,1113.02,278.255,59,225,2,3,3,8,At Risk,1
12680,2011-08-18 15:44:00,2011-12-09 12:50:00,4,862.81,215.7025,1,112,4,3,3,10,Loyal Customers,1
12681,2010-12-07 10:08:00,2011-11-25 11:33:00,22,13787.539999999999,626.7063636363636,15,353,4,4,4,12,Champions,1
12682,2010-12-03 13:59:00,2011-12-06 10:00:00,31,12279.82,396.1232258064516,4,367,4,4,4,12,Champions,1
12683,2010-12-09 10:37:00,2011-12-05 16:31:00,15,8476.57,565.1046666666666,4,361,4,4,4,12,Champions,1
12684,2011-05-10 12:55:00,2011-12-02 09:53:00,7,2283.63,326.23285714285714,8,205,4,4,4,12,Champions,1
12685,2011-09-07 10:28:00,2011-11-11 13:46:00,6,2863.08,477.18,28,65,3,4,4,11,Loyal Customers,1
12686,2010-12-03 09:51:00,2010-12-03 09:51:00,1,89.14,89.14,372,0,1,1,1,3,Other,0
12688,2011-08-18 08:49:00,2011-08-18 08:49:00,1,4873.81,4873.81,114,0,2,1,4,7,High Value,0
12689,2011-08-04 10:04:00,2011-11-14 08:31:00,2,1247.61,623.805,26,101,3,2,3,8,New / Promising,0
12690,2011-05-18 09:09:00,2011-05-18 09:09:00,1,389.01,389.01,206,0,1,1,2,4,Other,0
12691,2010-12-17 14:46:00,2011-11-11 16:49:00,6,1035.8,172.63333333333333,28,329,3,4,3,10,Loyal Customers,1
12693,2011-01-24 12:58:00,2011-08-04 17:51:00,4,855.9100000000001,213.97750000000002,127,192,2,3,3,8,At Risk,0
12694,2011-06-09 17:48:00,2011-09-30 13:06:00,2,869.6700000000001,434.83500000000004,70,112,2,2,3,7,Other,0
12695,2011-05-13 13:15:00,2011-12-02 13:22:00,4,582.1,145.525,7,203,4,3,2,9,Loyal Customers,1
12697,2011-06-23 15:44:00,2011-11-11 08:47:00,3,957.5899999999999,319.19666666666666,29,140,3,3,3,9,Loyal Customers,1
12700,2011-05-08 16:10:00,2011-12-02 10:47:00,4,4939.99,1234.9975,8,207,4,3,4,11,Loyal Customers,1
12701,2011-04-11 13:02:00,2011-09-21 10:47:00,2,797.71,398.855,80,162,2,2,3,7,Other,0
12702,2011-11-20 10:36:00,2011-11-20 10:36:00,1,219.0,219.0,20,0,3,1,1,5,New / Promising,0
12703,2011-09-29 17:52:00,2011-09-29 17:52:00,1,283.55,283.55,71,0,2,1,1,4,Other,0
12704,2011-06-23 10:20:00,2011-12-02 13:15:00,8,2340.84,292.605,7,162,4,4,4,12,Champions,1
12705,2010-12-17 15:58:00,2011-11-24 13:17:00,9,6868.29,763.1433333333333,15,341,4,4,4,12,Champions,1
12707,2011-02-21 08:38:00,2011-02-21 08:38:00,1,603.42,603.42,292,0,1,1,2,4,Other,0
12708,2010-12-06 10:43:00,2011-11-10 09:52:00,10,2712.91,271.291,30,338,3,4,4,11,Loyal Customers,1
12709,2010-12-08 09:49:00,2011-11-24 15:38:00,15,9706.52,647.1013333333334,15,351,4,4,4,12,Champions,1
12710,2011-05-22 14:05:00,2011-09-04 12:00:00,3,1149.02,383.00666666666666,97,104,2,3,3,8,At Risk,0
12712,2010-12-03 14:30:00,2011-11-11 08:19:00,13,4396.13,338.1638461538462,29,342,3,4,4,11,Loyal Customers,1
12713,2011-12-09 12:16:00,2011-12-09 12:16:00,1,848.55,848.55,1,0,4,1,3,8,New / Promising,1
12714,2011-02-18 10:53:00,2011-11-30 15:43:00,5,4708.86,941.7719999999999,9,285,4,3,4,11,Loyal Customers,1
12715,2011-08-25 15:22:00,2011-08-25 15:22:00,1,343.36,343.36,106,0,2,1,2,5,Other,0
12716,2011-07-29 13:28:00,2011-12-06 08:55:00,2,1053.49,526.745,4,129,4,2,3,9,New / Promising,1
12717,2011-04-08 10:32:00,2011-07-11 14:47:00,2,1030.98,515.49,151,94,1,2,3,6,Other,0
12718,2011-09-29 16:38:00,2011-09-29 16:38:00,1,238.25,238.25,71,0,2,1,1,4,Other,0
12719,2011-10-05 14:50:00,2011-12-04 13:45:00,2,644.95,322.475,5,59,4,2,2,8,New / Promising,1
12720,2010-12-05 15:21:00,2011-12-07 08:03:00,25,5781.73,231.26919999999998,3,366,4,4,4,12,Champions,1
12721,2010-12-20 11:38:00,2011-11-08 12:13:00,6,2656.13,442.68833333333333,32,323,3,4,4,11,Loyal Customers,1
12722,2011-07-12 11:55:00,2011-09-15 14:50:00,4,997.63,249.4075,85,65,2,3,3,8,At Risk,0
12723,2011-10-05 15:52:00,2011-12-06 10:19:00,5,725.0699999999999,145.01399999999998,4,61,4,3,3,10,Loyal Customers,1
12724,2011-01-11 15:00:00,2011-12-04 16:02:00,4,1031.41,257.8525,5,327,4,3,3,10,Loyal Customers,1
12725,2010-12-03 15:45:00,2010-12-03 15:45:00,1,427.8,427.8,371,0,1,1,2,4,Other,0
12726,2010-12-17 12:56:00,2011-11-11 13:35:00,7,2609.1,372.7285714285714,28,329,3,4,4,11,Loyal Customers,1
12727,2011-01-23 15:17:00,2011-11-29 11:46:00,7,3980.7,568.6714285714286,11,309,4,4,4,12,Champions,1
12728,2011-01-11 13:31:00,2011-09-29 15:31:00,4,836.33,209.0825,71,261,2,3,3,8,At Risk,0
12729,2011-08-18 11:40:00,2011-08-18 11:40:00,1,453.01,453.01,114,0,2,1,2,5,Other,0
12731,2010-12-10 10:56:00,2011-11-16 11:59:00,12,18895.91,1574.6591666666666,24,341,3,4,4,11,Loyal Customers,1
12732,2011-06-13 11:33:00,2011-06-13 11:33:00,1,236.26000000000002,236.26000000000002,180,0,1,1,1,3,Other,0
12733,2011-04-19 16:19:00,2011-04-19 16:19:00,1,383.95,383.95,234,0,1,1,2,4,Other,0
12734,2010-12-22 12:47:00,2010-12-22 12:47:00,1,110.39999999999999,110.39999999999999,353,0,1,1,1,3,Other,0
12735,2011-01-06 14:26:00,2011-01-28 13:37:00,2,779.5699999999999,389.78499999999997,315,21,1,2,3,6,Other,0
12736,2011-01-11 07:57:00,2011-01-11 07:57:00,1,234.0,234.0,333,0,1,1,1,3,Other,0
12738,2010-12-02 18:27:00,2010-12-02 18:27:00,1,155.35,155.35,372,0,1,1,1,3,Other,0
12739,2011-09-01 17:45:00,2011-09-22 13:00:00,2,1013.04,506.52,78,20,2,2,3,7,Other,0
12740,2011-10-07 10:44:00,2011-10-07 10:44:00,1,427.6,427.6,64,0,2,1,2,5,Other,0
12743,2011-07-28 16:06:00,2011-07-28 16:21:00,2,540.13,270.065,134,0,2,2,2,6,Other,0
12744,2011-01-25 13:26:00,2011-10-19 11:18:00,7,21279.29,3039.8985714285714,52,266,2,4,4,10,At Risk,1
12747,2010-12-05 15:38:00,2011-12-07 14:34:00,11,4196.01,381.4554545454546,2,366,4,4,4,12,Champions,1
12748,2010-12-01 12:48:00,2011-12-09 12:20:00,209,33053.19,158.14923444976077,1,372,4,4,4,12,Champions,1
12749,2011-05-10 15:25:00,2011-12-06 09:56:00,5,4090.88,818.176,4,209,4,3,4,11,Loyal Customers,1
12750,2011-08-03 09:13:00,2011-08-03 09:13:00,1,275.88,275.88,129,0,2,1,1,4,Other,0
12752,2011-09-19 13:32:00,2011-09-19 13:32:00,1,4366.78,4366.78,81,0,2,1,4,7,High Value,0
12753,2010-12-12 11:44:00,2011-11-17 10:52:00,6,21429.39,3571.565,23,339,3,4,4,11,Loyal Customers,1
12754,2011-02-04 10:31:00,2011-04-18 09:00:00,3,3010.74,1003.5799999999999,236,72,1,3,4,8,At Risk,0
12755,2010-12-09 10:44:00,2011-03-04 12:42:00,2,3811.95,1905.975,281,85,1,2,4,7,High Value,0
12756,2011-09-14 09:31:00,2011-09-14 09:31:00,1,112.07999999999998,112.07999999999998,87,0,2,1,1,4,Other,0
12757,2011-05-12 19:01:00,2011-11-24 12:30:00,13,7834.650000000001,602.6653846153847,16,195,4,4,4,12,Champions,1
12758,2011-03-08 12:05:00,2011-08-15 10:22:00,2,2791.59,1395.795,117,159,2,2,4,8,High Value,0
12759,2011-03-09 08:09:00,2011-10-18 14:49:00,3,1531.44,510.48,52,223,2,3,3,8,At Risk,1
12762,2011-11-14 14:23:00,2011-12-02 10:23:00,2,1898.52,949.26,8,17,4,2,4,10,New / Promising,1
12763,2010-12-05 15:46:00,2011-07-24 14:12:00,2,494.08,247.04,138,230,2,2,2,6,Other,0
12764,2011-01-27 10:19:00,2011-01-27 10:19:00,1,1693.88,1693.88,317,0,1,1,4,6,High Value,0
12766,2010-12-08 13:53:00,2011-12-06 08:46:00,7,6989.63,998.5185714285715,4,362,4,4,4,12,Champions,1
12769,2011-04-15 10:25:00,2011-04-15 10:25:00,1,1143.6,1143.6,239,0,1,1,3,5,Other,0
12770,2011-05-13 09:33:00,2011-05-13 09:33:00,1,1351.4499999999998,1351.4499999999998,211,0,1,1,3,5,Other,0
12772,2011-10-11 09:19:00,2011-10-11 09:19:00,1,892.47,892.47,60,0,2,1,3,6,Other,0
12775,2011-02-01 13:45:00,2011-11-22 16:33:00,5,1386.04,277.20799999999997,17,294,4,3,3,10,Loyal Customers,1
12778,2011-01-31 14:35:00,2011-11-20 11:30:00,6,822.23,137.03833333333333,20,292,3,4,3,10,Loyal Customers,1
12779,2010-12-03 13:40:00,2011-11-02 11:43:00,8,3981.36,497.67,38,333,3,4,4,11,Loyal Customers,1
12781,2011-02-28 08:43:00,2011-10-07 10:37:00,2,826.74,413.37,64,221,2,2,3,7,Other,0
12782,2010-12-17 11:30:00,2011-12-05 09:16:00,5,2330.92,466.184,5,352,4,3,4,11,Loyal Customers,1
12783,2011-09-25 15:35:00,2011-12-07 15:56:00,6,2225.91,370.98499999999996,2,73,4,4,4,12,Champions,1
12784,2011-11-24 12:53:00,2011-11-30 15:38:00,2,532.8199999999999,266.40999999999997,9,6,4,2,2,8,New / Promising,0
12785,2010-12-10 13:48:00,2010-12-10 13:48:00,1,311.95,311.95,364,0,1,1,2,4,Other,0
12787,2011-05-31 09:36:00,2011-11-30 08:44:00,3,463.65999999999997,154.5533333333333,10,182,4,3,2,9,Loyal Customers,1
12789,2011-10-05 13:34:00,2011-10-05 13:34:00,1,91.85,91.85,65,0,2,1,1,4,Other,0
12790,2011-05-31 14:14:00,2011-05-31 14:14:00,1,324.92,324.92,192,0,1,1,2,4,Other,0
12791,2010-12-01 11:27:00,2010-12-01 11:27:00,1,192.60000000000002,192.60000000000002,374,0,1,1,1,3,Other,0
12792,2011-03-28 11:36:00,2011-03-28 11:36:00,1,400.53999999999996,400.53999999999996,257,0,1,1,2,4,Other,0
12793,2010-12-03 15:14:00,2011-01-09 12:12:00,2,545.48,272.74,335,36,1,2,2,5,Other,0
12794,2011-09-02 12:01:00,2011-10-17 14:54:00,2,860.41,430.205,53,45,2,2,3,7,Other,0
12795,2011-11-21 10:27:00,2011-11-21 10:27:00,1,430.48,430.48,19,0,3,1,2,6,New / Promising,0
12797,2010-12-09 10:55:00,2010-12-09 10:55:00,1,254.03,254.03,366,0,1,1,1,3,Other,0
12798,2011-06-22 10:11:00,2011-11-29 15:52:00,3,6977.04,2325.68,10,160,4,3,4,11,Loyal Customers,1
12802,2011-06-06 09:36:00,2011-06-06 09:36:00,1,427.58,427.58,187,0,1,1,2,4,Other,0
12808,2010-12-06 10:27:00,2011-11-03 10:05:00,3,483.65,161.21666666666667,37,331,3,3,2,8,Loyal Customers,0
12809,2011-06-15 10:51:00,2011-06-15 10:51:00,1,489.31,489.31,178,0,1,1,2,4,Other,0
12811,2011-02-28 15:39:00,2011-03-24 09:42:00,3,514.85,171.61666666666667,261,23,1,3,2,6,At Risk,0
12812,2011-10-26 09:54:00,2011-10-26 09:54:00,1,229.64000000000001,229.64000000000001,45,0,3,1,1,5,New / Promising,0
12814,2011-08-30 12:11:00,2011-08-30 12:11:00,1,125.92,125.92,102,0,2,1,1,4,Other,0
12815,2011-05-25 13:34:00,2011-07-15 10:21:00,2,1063.46,531.73,148,50,1,2,3,6,Other,0
12816,2011-06-16 13:24:00,2011-09-05 12:41:00,2,572.2,286.1,96,80,2,2,2,6,Other,0
12817,2011-03-03 16:28:00,2011-03-03 16:28:00,1,166.04,166.04,281,0,1,1,1,3,Other,0
12818,2011-03-23 12:06:00,2011-03-23 12:06:00,1,1542.08,1542.08,262,0,1,1,3,5,Other,0
12820,2011-01-17 12:34:00,2011-12-06 15:12:00,4,942.34,235.585,3,323,4,3,3,10,Loyal Customers,1
12821,2011-05-09 15:51:00,2011-05-09 15:51:00,1,92.72,92.72,214,0,1,1,1,3,Other,0
12822,2011-09-13 13:46:00,2011-09-30 10:04:00,2,948.88,474.44,71,16,2,2,3,7,Other,0
12823,2011-02-16 12:15:00,2011-09-26 07:35:00,5,1759.5,351.9,75,221,2,3,4,9,At Risk,1
12824,2011-10-11 12:49:00,2011-10-11 12:49:00,1,397.12,397.12,60,0,2,1,2,5,Other,0
12826,2010-12-09 15:21:00,2011-12-07 10:25:00,7,1474.72,210.67428571428573,3,362,4,4,3,11,Champions,1
12827,2011-10-26 15:44:00,2011-12-04 12:17:00,3,430.15,143.38333333333333,6,38,4,3,2,9,Loyal Customers,1
12828,2011-08-01 16:16:00,2011-12-07 08:45:00,6,1018.71,169.785,3,127,4,4,3,11,Champions,1
12829,2010-12-14 14:54:00,2011-01-07 11:13:00,2,293.0,146.5,337,23,1,2,1,4,Other,0
12830,2011-06-21 10:53:00,2011-11-02 11:54:00,6,6814.64,1135.7733333333333,38,134,3,4,4,11,Loyal Customers,1
12831,2011-03-22 13:02:00,2011-03-22 13:02:00,1,215.05,215.05,262,0,1,1,1,3,Other,0
12832,2011-09-02 13:48:00,2011-11-07 13:30:00,2,383.03000000000003,191.51500000000001,32,65,3,2,2,7,New / Promising,0
12833,2011-07-17 13:46:00,2011-07-17 13:46:00,1,417.38,417.38,145,0,1,1,2,4,Other,0
12834,2011-03-02 09:49:00,2011-03-02 09:49:00,1,312.38,312.38,283,0,1,1,2,4,Other,0
12836,2011-02-01 11:19:00,2011-10-11 15:10:00,4,2610.36,652.59,59,252,2,3,4,9,At Risk,1
12837,2011-06-19 16:07:00,2011-06-19 16:07:00,1,134.1,134.1,173,0,1,1,1,3,Other,0
12838,2010-12-01 11:57:00,2011-11-06 12:20:00,2,671.95,335.975,34,340,3,2,3,8,New / Promising,0
12839,2010-12-07 15:48:00,2011-12-07 12:33:00,14,5591.42,399.38714285714286,3,364,4,4,4,12,Champions,1
12840,2011-04-27 12:21:00,2011-07-19 09:29:00,4,2726.77,681.6925,144,82,1,3,4,8,At Risk,1
12841,2010-12-03 10:43:00,2011-12-05 11:13:00,25,3991.58,159.6632,5,367,4,4,4,12,Champions,1
12842,2011-02-04 12:36:00,2011-09-30 15:33:00,2,1118.99,559.495,70,238,2,2,3,7,Other,0
12843,2011-03-20 14:38:00,2011-10-05 12:09:00,8,1702.26,212.7825,66,198,2,4,4,10,At Risk,1
12844,2011-08-01 13:11:00,2011-11-10 13:31:00,2,325.96000000000004,162.98000000000002,29,101,3,2,2,7,New / Promising,0
12845,2011-02-22 14:10:00,2011-03-17 13:34:00,4,354.09,88.5225,267,22,1,3,2,6,At Risk,0
12847,2011-11-17 13:16:00,2011-11-17 13:16:00,1,843.64,843.64,22,0,3,1,3,7,New / Promising,0
12849,2011-03-16 12:26:00,2011-11-08 13:41:00,2,1010.29,505.145,31,237,3,2,3,8,New / Promising,0
12851,2011-09-04 12:41:00,2011-09-04 12:41:00,1,131.81,131.81,97,0,2,1,1,4,Other,0
12852,2011-02-18 08:47:00,2011-02-18 08:47:00,1,311.55,311.55,295,0,1,1,2,4,Other,0
12853,2011-01-28 10:28:00,2011-07-28 11:29:00,6,1957.1,326.18333333333334,135,181,2,4,4,10,At Risk,1
12854,2011-01-25 13:35:00,2011-09-22 12:15:00,3,1316.25,438.75,79,239,2,3,3,8,At Risk,0
12855,2010-12-02 09:37:00,2010-12-02 09:37:00,1,38.1,38.1,373,0,1,1,1,3,Other,0
12856,2011-10-07 12:38:00,2011-12-02 10:52:00,6,2170.78,361.7966666666667,8,55,4,4,4,12,Champions,1
12857,2011-02-10 12:32:00,2011-05-13 10:20:00,2,1106.4,553.2,211,91,1,2,3,6,Other,0
12863,2011-10-18 14:15:00,2011-10-18 14:15:00,1,521.2,521.2,52,0,2,1,2,5,Other,0
12864,2011-07-24 13:03:00,2011-07-24 13:03:00,1,147.12,147.12,138,0,2,1,1,4,Other,0
12865,2011-08-08 10:11:00,2011-11-13 14:31:00,2,1568.23,784.115,26,97,3,2,3,8,New / Promising,1
12866,2011-03-01 14:11:00,2011-03-01 14:11:00,1,559.12,559.12,283,0,1,1,2,4,Other,0
12867,2010-12-14 16:39:00,2011-11-13 15:30:00,7,4009.34,572.7628571428571,26,333,3,4,4,11,Loyal Customers,1
12868,2010-12-01 12:50:00,2011-06-07 10:42:00,6,1607.0600000000002,267.84333333333336,186,187,1,4,3,8,At Risk,1
12871,2011-05-16 13:32:00,2011-09-16 15:07:00,2,380.64,190.32,84,123,2,2,2,6,Other,0
12872,2010-12-09 14:44:00,2011-01-17 10:52:00,2,599.97,299.985,327,38,1,2,2,5,Other,0
12873,2011-03-02 14:58:00,2011-03-02 14:58:00,1,374.0,374.0,282,0,1,1,2,4,Other,0
12875,2010-12-12 12:03:00,2011-07-19 15:30:00,2,343.2300000000001,171.61500000000004,143,219,1,2,2,5,Other,0
12876,2011-05-27 13:34:00,2011-10-13 12:26:00,2,2218.02,1109.01,58,138,2,2,4,8,High Value,0
12877,2010-12-16 12:23:00,2011-12-06 10:30:00,12,1535.77,127.98083333333334,4,354,4,4,3,11,Champions,1
12878,2011-03-18 14:02:00,2011-04-17 13:07:00,2,854.99,427.495,236,29,1,2,3,6,Other,0
12879,2011-09-09 12:11:00,2011-10-26 12:24:00,3,573.22,191.07333333333335,45,47,3,3,2,8,Loyal Customers,0
12881,2011-03-09 11:44:00,2011-03-09 11:44:00,1,298.0,298.0,276,0,1,1,1,3,Other,0
12882,2011-11-06 11:22:00,2011-11-30 16:18:00,2,1463.04,731.52,9,24,4,2,3,9,New / Promising,1
12883,2011-09-11 15:18:00,2011-11-15 09:32:00,4,703.47,175.8675,25,64,3,3,3,9,Loyal Customers,1
12884,2011-09-12 13:10:00,2011-09-12 13:10:00,1,309.05,309.05,88,0,2,1,2,5,Other,0
12885,2011-08-08 11:45:00,2011-10-07 13:40:00,3,1175.22,391.74,63,60,2,3,3,8,At Risk,0
12886,2011-05-04 11:21:00,2011-10-03 10:09:00,2,1378.4,689.2,68,151,2,2,3,7,Other,0
12888,2011-03-29 14:31:00,2011-05-09 16:02:00,2,354.12,177.06,214,41,1,2,2,5,Other,0
12890,2011-11-15 17:26:00,2011-11-15 17:26:00,1,376.72,376.72,24,0,3,1,2,6,New / Promising,0
12891,2011-02-20 11:28:00,2011-06-07 12:31:00,3,331.0,110.33333333333333,186,107,1,3,2,6,At Risk,0
12893,2011-11-09 12:34:00,2011-11-09 12:34:00,1,176.55,176.55,31,0,3,1,1,5,New / Promising,0
12895,2011-09-14 08:35:00,2011-10-28 13:51:00,2,372.8,186.4,42,44,3,2,2,7,New / Promising,0
12897,2011-02-11 11:40:00,2011-05-19 12:13:00,2,216.5,108.25,205,97,1,2,1,4,Other,0
12901,2011-03-14 10:41:00,2011-12-01 10:07:00,28,17654.54,630.5192857142857,9,261,4,4,4,12,Champions,1
12902,2011-03-20 12:06:00,2011-03-20 12:06:00,1,138.68,138.68,265,0,1,1,1,3,Other,0
12904,2011-06-20 13:18:00,2011-11-21 14:34:00,2,496.06,248.03,18,154,4,2,2,8,New / Promising,0
12906,2011-09-22 15:03:00,2011-11-28 09:55:00,5,2919.81,583.962,12,66,4,3,4,11,Loyal Customers,1
12908,2011-01-31 12:37:00,2011-06-16 15:39:00,2,750.0,375.0,176,136,1,2,3,6,Other,0
12909,2011-03-31 12:51:00,2011-10-31 12:43:00,5,2178.67,435.73400000000004,40,213,3,3,4,10,Loyal Customers,1
12910,2011-04-12 10:01:00,2011-11-16 14:28:00,8,3075.04,384.38,23,218,3,4,4,11,Loyal Customers,1
12912,2011-10-30 11:35:00,2011-12-07 08:55:00,5,1662.3,332.46,3,37,4,3,4,11,Loyal Customers,1
12913,2010-12-06 16:36:00,2011-12-05 12:11:00,5,2483.63,496.726,5,363,4,4,4,12,Champions,1
12915,2010-12-02 12:33:00,2011-07-14 11:34:00,2,363.65,181.825,149,223,1,2,2,5,Other,0
12916,2011-01-23 10:43:00,2011-07-24 10:35:00,4,2944.95,736.2375,139,181,2,3,4,9,At Risk,1
12917,2011-08-03 16:42:00,2011-08-03 16:42:00,1,594.0,594.0,128,0,2,1,2,5,Other,0
12919,2011-06-23 09:22:00,2011-12-01 13:47:00,6,1335.19,222.53166666666667,8,161,4,4,3,11,Champions,1
12920,2011-11-22 15:05:00,2011-11-22 15:05:00,1,162.78,162.78,17,0,4,1,1,6,New / Promising,0
12921,2010-12-01 15:06:00,2011-11-30 16:22:00,37,16587.09,448.29972972972973,9,364,4,4,4,12,Champions,1
12922,2011-07-01 15:35:00,2011-07-01 15:35:00,1,405.38,405.38,161,0,1,1,2,4,Other,0
12923,2011-10-06 16:20:00,2011-10-06 16:20:00,1,172.82,172.82,64,0,2,1,1,4,Other,0
12924,2011-01-16 11:49:00,2011-09-12 13:55:00,4,933.7,233.425,88,239,2,3,3,8,At Risk,0
12925,2011-09-26 11:05:00,2011-12-05 11:11:00,2,694.05,347.025,5,70,4,2,3,9,New / Promising,1
12928,2010-12-15 15:45:00,2011-11-04 14:24:00,5,2062.7,412.53999999999996,35,323,3,4,4,11,Loyal Customers,1
12929,2011-02-01 12:08:00,2011-02-01 12:08:00,1,117.85,117.85,312,0,1,1,1,3,Other,0
12930,2011-06-21 13:25:00,2011-09-22 15:18:00,2,415.8,207.9,78,93,2,2,2,6,Other,0
12931,2010-12-17 09:45:00,2011-11-18 12:39:00,15,42055.96,2803.730666666667,22,336,3,4,4,11,Loyal Customers,1
12933,2011-03-01 11:30:00,2011-11-15 16:38:00,3,607.53,202.51,24,259,3,3,2,8,Loyal Customers,0
12935,2011-01-24 13:58:00,2011-12-07 17:25:00,7,2160.7,308.6714285714285,2,317,4,4,4,12,Champions,1
12936,2011-09-22 13:51:00,2011-11-22 17:32:00,4,1063.9,265.975,17,61,4,3,3,10,Loyal Customers,1
